entry,at,order
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:22:58.105Z,160722857810600
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:22:48.793Z,160722856879400
"""Ravi @ ox-gnCkjtQ"" bets 7.00",2020-12-06T04:22:46.569Z,160722856657000
"""josh @ Cg8enqeOhO"" checks",2020-12-06T04:22:38.591Z,160722855859100
"flop:  [3♠, 3♣, 9♣]",2020-12-06T04:22:37.334Z,160722855733600
"""josh @ Cg8enqeOhO"" calls 3.50",2020-12-06T04:22:36.526Z,160722855652700
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:22:32.801Z,160722855280200
"""LilChao @ DPy8R1W2eP"" calls 3.50",2020-12-06T04:22:31.882Z,160722855188300
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:22:20.841Z,160722854084200
"""austin @ J177rrX9xq"" folds",2020-12-06T04:22:19.955Z,160722853995600
"""Ravi @ ox-gnCkjtQ"" raises to 3.50",2020-12-06T04:22:19.039Z,160722853904000
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:22:15.524Z,160722853552500
"""josh @ Cg8enqeOhO"" posts a big blind of 1.00",2020-12-06T04:22:13.893Z,160722853389410
"""Big B @ -nvwKal4Ww"" posts a small blind of 0.50",2020-12-06T04:22:13.893Z,160722853389409
"Player stacks: #1 ""austin @ J177rrX9xq"" (801.49) | #3 ""BDSuckout @ _9tNhnOi1R"" (93.97) | #4 ""LilChao @ DPy8R1W2eP"" (410.87) | #7 ""Big B @ -nvwKal4Ww"" (155.81) | #8 ""josh @ Cg8enqeOhO"" (284.77) | #9 ""Brian @ hwE4Y0jEb1"" (280.50) | #10 ""Ravi @ ox-gnCkjtQ"" (614.29)",2020-12-06T04:22:13.893Z,160722853389401
"-- starting hand #324  (No Limit Texas Hold'em) (dealer: ""LilChao @ DPy8R1W2eP"") --",2020-12-06T04:22:13.893Z,160722853389400
"-- ending hand #323 --",2020-12-06T04:22:07.367Z,160722852736802
"""Brian @ hwE4Y0jEb1"" collected 69.50 from pot with Four of a Kind, 8's (combination: 8♣, 8♠, 8♦, 8♥, A♦)",2020-12-06T04:22:07.367Z,160722852736801
"""Brian @ hwE4Y0jEb1"" shows a 8♣, 8♠.",2020-12-06T04:22:07.367Z,160722852736800
"""Big B @ -nvwKal4Ww"" calls 30.00",2020-12-06T04:22:06.558Z,160722852655900
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:21:36.132Z,160722849613300
"""Brian @ hwE4Y0jEb1"" raises to 30.00",2020-12-06T04:21:35.285Z,160722849528500
"""Big B @ -nvwKal4Ww"" bets 14.00",2020-12-06T04:21:22.683Z,160722848268400
"river: 2♣, 8♦, 8♥, A♦ [9♣]",2020-12-06T04:21:16.034Z,160722847604000
"""Ravi @ ox-gnCkjtQ"" checks",2020-12-06T04:21:15.228Z,160722847522900
"""Brian @ hwE4Y0jEb1"" checks",2020-12-06T04:21:12.333Z,160722847233400
"""Big B @ -nvwKal4Ww"" checks",2020-12-06T04:21:07.427Z,160722846742800
"turn: 2♣, 8♦, 8♥ [A♦]",2020-12-06T04:21:06.318Z,160722846632000
"""Ravi @ ox-gnCkjtQ"" checks",2020-12-06T04:21:05.513Z,160722846551300
"""Brian @ hwE4Y0jEb1"" checks",2020-12-06T04:21:03.792Z,160722846379200
"""Big B @ -nvwKal4Ww"" checks",2020-12-06T04:21:00.126Z,160722846012700
"flop:  [2♣, 8♦, 8♥]",2020-12-06T04:20:58.343Z,160722845834400
"""Big B @ -nvwKal4Ww"" calls 3.00",2020-12-06T04:20:57.537Z,160722845753800
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:20:55.268Z,160722845526900
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:20:54.293Z,160722845429400
"""austin @ J177rrX9xq"" folds",2020-12-06T04:20:53.416Z,160722845341700
"""Ravi @ ox-gnCkjtQ"" calls 3.00",2020-12-06T04:20:52.535Z,160722845253600
"""Brian @ hwE4Y0jEb1"" raises to 3.00",2020-12-06T04:20:45.156Z,160722844515700
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:20:40.698Z,160722844069900
"""Big B @ -nvwKal4Ww"" posts a big blind of 1.00",2020-12-06T04:20:39.150Z,160722843915110
"""LilChao @ DPy8R1W2eP"" posts a small blind of 0.50",2020-12-06T04:20:39.150Z,160722843915109
"Player stacks: #1 ""austin @ J177rrX9xq"" (801.49) | #3 ""BDSuckout @ _9tNhnOi1R"" (93.97) | #4 ""LilChao @ DPy8R1W2eP"" (411.37) | #7 ""Big B @ -nvwKal4Ww"" (188.81) | #8 ""josh @ Cg8enqeOhO"" (284.77) | #9 ""Brian @ hwE4Y0jEb1"" (244.00) | #10 ""Ravi @ ox-gnCkjtQ"" (617.29)",2020-12-06T04:20:39.150Z,160722843915101
"-- starting hand #323  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-12-06T04:20:39.150Z,160722843915100
"""Ravi @ ox-gnCkjtQ"" shows a A♦, 10♠.",2020-12-06T04:20:33.629Z,160722843363000
"-- ending hand #322 --",2020-12-06T04:20:32.137Z,160722843213902
"""Big B @ -nvwKal4Ww"" collected 98.50 from pot with Flush, Ac High (combination: A♣, K♣, Q♣, 9♣, 3♣)",2020-12-06T04:20:32.137Z,160722843213901
"""Big B @ -nvwKal4Ww"" shows a 9♣, Q♣.",2020-12-06T04:20:32.137Z,160722843213900
"""Ravi @ ox-gnCkjtQ"" calls 35.00",2020-12-06T04:20:31.329Z,160722843133000
"""Big B @ -nvwKal4Ww"" bets 35.00",2020-12-06T04:20:26.065Z,160722842606600
"river: 3♣, A♣, K♣, A♠ [7♥]",2020-12-06T04:20:10.762Z,160722841077200
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:20:09.943Z,160722840994400
"""Ravi @ ox-gnCkjtQ"" calls 9.50",2020-12-06T04:20:09.070Z,160722840907000
"""Big B @ -nvwKal4Ww"" bets 9.50",2020-12-06T04:20:06.924Z,160722840692500
"""LilChao @ DPy8R1W2eP"" checks",2020-12-06T04:19:59.707Z,160722839970800
"turn: 3♣, A♣, K♣ [A♠]",2020-12-06T04:19:54.692Z,160722839469400
"""Ravi @ ox-gnCkjtQ"" checks",2020-12-06T04:19:53.883Z,160722839388400
"""Big B @ -nvwKal4Ww"" checks",2020-12-06T04:19:49.408Z,160722838940900
"""LilChao @ DPy8R1W2eP"" checks",2020-12-06T04:19:42.010Z,160722838201100
"flop:  [3♣, A♣, K♣]",2020-12-06T04:19:38.694Z,160722837869600
"""LilChao @ DPy8R1W2eP"" calls 3.00",2020-12-06T04:19:37.883Z,160722837788400
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:19:35.998Z,160722837599800
"""austin @ J177rrX9xq"" folds",2020-12-06T04:19:35.118Z,160722837511900
"""Ravi @ ox-gnCkjtQ"" calls 3.00",2020-12-06T04:19:32.000Z,160722837200100
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:19:28.750Z,160722836875100
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:19:27.882Z,160722836788400
"""Big B @ -nvwKal4Ww"" raises to 3.00",2020-12-06T04:19:26.949Z,160722836695000
"""LilChao @ DPy8R1W2eP"" posts a big blind of 1.00",2020-12-06T04:19:24.045Z,160722836404810
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-12-06T04:19:24.045Z,160722836404809
"Player stacks: #1 ""austin @ J177rrX9xq"" (801.49) | #3 ""BDSuckout @ _9tNhnOi1R"" (94.47) | #4 ""LilChao @ DPy8R1W2eP"" (414.37) | #7 ""Big B @ -nvwKal4Ww"" (137.81) | #8 ""josh @ Cg8enqeOhO"" (284.77) | #9 ""Brian @ hwE4Y0jEb1"" (244.00) | #10 ""Ravi @ ox-gnCkjtQ"" (664.79)",2020-12-06T04:19:24.045Z,160722836404801
"-- starting hand #322  (No Limit Texas Hold'em) (dealer: ""austin @ J177rrX9xq"") --",2020-12-06T04:19:24.045Z,160722836404800
"-- ending hand #321 --",2020-12-06T04:19:21.111Z,160722836111202
"""Ravi @ ox-gnCkjtQ"" collected 18.50 from pot",2020-12-06T04:19:21.111Z,160722836111201
"Uncalled bet of 11.00 returned to ""Ravi @ ox-gnCkjtQ""",2020-12-06T04:19:21.111Z,160722836111200
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:19:20.299Z,160722836030500
"""Ravi @ ox-gnCkjtQ"" bets 11.00",2020-12-06T04:19:18.383Z,160722835838400
"""Big B @ -nvwKal4Ww"" checks",2020-12-06T04:19:11.711Z,160722835171100
"turn: A♣, J♣, J♠ [9♦]",2020-12-06T04:19:08.716Z,160722834872100
"""Ravi @ ox-gnCkjtQ"" calls 5.50",2020-12-06T04:19:07.910Z,160722834791100
"""Big B @ -nvwKal4Ww"" bets 5.50",2020-12-06T04:19:05.471Z,160722834547200
"flop:  [A♣, J♣, J♠]",2020-12-06T04:18:57.671Z,160722833767200
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:18:56.865Z,160722833686600
"""austin @ J177rrX9xq"" folds",2020-12-06T04:18:55.981Z,160722833598200
"""Ravi @ ox-gnCkjtQ"" calls 3.00",2020-12-06T04:18:53.508Z,160722833350900
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:18:51.553Z,160722833155400
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:18:45.051Z,160722832505200
"""Big B @ -nvwKal4Ww"" raises to 3.00",2020-12-06T04:18:44.128Z,160722832412900
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:18:40.495Z,160722832049600
"""BDSuckout @ _9tNhnOi1R"" posts a big blind of 1.00",2020-12-06T04:18:38.821Z,160722831882210
"""austin @ J177rrX9xq"" posts a small blind of 0.50",2020-12-06T04:18:38.821Z,160722831882209
"Player stacks: #1 ""austin @ J177rrX9xq"" (801.99) | #3 ""BDSuckout @ _9tNhnOi1R"" (95.47) | #4 ""LilChao @ DPy8R1W2eP"" (414.37) | #7 ""Big B @ -nvwKal4Ww"" (146.31) | #8 ""josh @ Cg8enqeOhO"" (284.77) | #9 ""Brian @ hwE4Y0jEb1"" (244.00) | #10 ""Ravi @ ox-gnCkjtQ"" (654.79)",2020-12-06T04:18:38.821Z,160722831882201
"-- starting hand #321  (No Limit Texas Hold'em) (dealer: ""Ravi @ ox-gnCkjtQ"") --",2020-12-06T04:18:38.821Z,160722831882200
"-- ending hand #320 --",2020-12-06T04:18:35.901Z,160722831590202
"""austin @ J177rrX9xq"" collected 33.50 from pot",2020-12-06T04:18:35.901Z,160722831590201
"Uncalled bet of 12.00 returned to ""austin @ J177rrX9xq""",2020-12-06T04:18:35.901Z,160722831590200
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:18:35.096Z,160722831509700
"""austin @ J177rrX9xq"" bets 12.00",2020-12-06T04:18:33.605Z,160722831360600
"flop:  [J♦, J♠, 8♣]",2020-12-06T04:18:27.983Z,160722830798400
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:18:27.174Z,160722830717400
"""BDSuckout @ _9tNhnOi1R"" calls 15.00",2020-12-06T04:18:22.033Z,160722830203400
"""austin @ J177rrX9xq"" raises to 15.00",2020-12-06T04:18:20.573Z,160722830057300
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:18:16.884Z,160722829688500
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:18:10.813Z,160722829081400
"""josh @ Cg8enqeOhO"" calls 3.00",2020-12-06T04:18:09.935Z,160722828993600
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:18:06.232Z,160722828623200
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:18:05.337Z,160722828533800
"""BDSuckout @ _9tNhnOi1R"" raises to 3.00",2020-12-06T04:18:04.462Z,160722828446300
"""austin @ J177rrX9xq"" posts a big blind of 1.00",2020-12-06T04:18:02.599Z,160722828260510
"""Ravi @ ox-gnCkjtQ"" posts a small blind of 0.50",2020-12-06T04:18:02.599Z,160722828260509
"Player stacks: #1 ""austin @ J177rrX9xq"" (783.49) | #3 ""BDSuckout @ _9tNhnOi1R"" (110.47) | #4 ""LilChao @ DPy8R1W2eP"" (414.37) | #7 ""Big B @ -nvwKal4Ww"" (146.31) | #8 ""josh @ Cg8enqeOhO"" (287.77) | #9 ""Brian @ hwE4Y0jEb1"" (244.00) | #10 ""Ravi @ ox-gnCkjtQ"" (655.29)",2020-12-06T04:18:02.599Z,160722828260501
"-- starting hand #320  (No Limit Texas Hold'em) (dealer: ""Brian @ hwE4Y0jEb1"") --",2020-12-06T04:18:02.599Z,160722828260500
"-- ending hand #319 --",2020-12-06T04:17:56.056Z,160722827605702
"""LilChao @ DPy8R1W2eP"" collected 131.21 from pot with Flush, Kd High (combination: K♦, Q♦, 9♦, 6♦, 5♦)",2020-12-06T04:17:56.056Z,160722827605701
"""LilChao @ DPy8R1W2eP"" shows a K♦, 9♦.",2020-12-06T04:17:56.056Z,160722827605700
"""BDSuckout @ _9tNhnOi1R"" calls 37.36",2020-12-06T04:17:55.245Z,160722827524600
"""LilChao @ DPy8R1W2eP"" bets 37.36",2020-12-06T04:17:46.589Z,160722826658900
"""BDSuckout @ _9tNhnOi1R"" checks",2020-12-06T04:17:24.896Z,160722824489600
"river: J♣, 9♥, 6♦, 5♦ [Q♦]",2020-12-06T04:17:23.451Z,160722824345900
"""austin @ J177rrX9xq"" folds",2020-12-06T04:17:22.643Z,160722824264400
"""LilChao @ DPy8R1W2eP"" calls 12.62",2020-12-06T04:17:21.392Z,160722824139200
"""BDSuckout @ _9tNhnOi1R"" bets 12.62",2020-12-06T04:17:16.963Z,160722823696400
"""austin @ J177rrX9xq"" checks",2020-12-06T04:17:11.652Z,160722823165200
"turn: J♣, 9♥, 6♦ [5♦]",2020-12-06T04:17:10.323Z,160722823032500
"""austin @ J177rrX9xq"" calls 6.25",2020-12-06T04:17:09.508Z,160722822950900
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:17:08.099Z,160722822810000
"""LilChao @ DPy8R1W2eP"" calls 6.25",2020-12-06T04:17:01.197Z,160722822119800
"""BDSuckout @ _9tNhnOi1R"" bets 6.25",2020-12-06T04:16:56.305Z,160722821630600
"""austin @ J177rrX9xq"" checks",2020-12-06T04:16:53.185Z,160722821318600
"""Ravi @ ox-gnCkjtQ"" checks",2020-12-06T04:16:51.680Z,160722821168100
"flop:  [J♣, 9♥, 6♦]",2020-12-06T04:16:48.855Z,160722820885600
"""Ravi @ ox-gnCkjtQ"" calls 3.00",2020-12-06T04:16:48.051Z,160722820805200
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:16:45.205Z,160722820520600
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:16:44.304Z,160722820430500
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:16:43.406Z,160722820340700
"""LilChao @ DPy8R1W2eP"" calls 3.00",2020-12-06T04:16:36.595Z,160722819659600
"""BDSuckout @ _9tNhnOi1R"" calls 3.00",2020-12-06T04:16:33.177Z,160722819317800
"""austin @ J177rrX9xq"" raises to 3.00",2020-12-06T04:16:31.849Z,160722819185000
"""Ravi @ ox-gnCkjtQ"" posts a big blind of 1.00",2020-12-06T04:16:27.333Z,160722818733410
"""Brian @ hwE4Y0jEb1"" posts a small blind of 0.50",2020-12-06T04:16:27.333Z,160722818733409
"Player stacks: #1 ""austin @ J177rrX9xq"" (792.74) | #3 ""BDSuckout @ _9tNhnOi1R"" (169.70) | #4 ""LilChao @ DPy8R1W2eP"" (342.39) | #7 ""Big B @ -nvwKal4Ww"" (146.31) | #8 ""josh @ Cg8enqeOhO"" (287.77) | #9 ""Brian @ hwE4Y0jEb1"" (244.50) | #10 ""Ravi @ ox-gnCkjtQ"" (658.29)",2020-12-06T04:16:27.333Z,160722818733401
"-- starting hand #319  (No Limit Texas Hold'em) (dealer: ""josh @ Cg8enqeOhO"") --",2020-12-06T04:16:27.333Z,160722818733400
"-- ending hand #318 --",2020-12-06T04:16:24.420Z,160722818442102
"""BDSuckout @ _9tNhnOi1R"" collected 18.50 from pot",2020-12-06T04:16:24.420Z,160722818442101
"Uncalled bet of 9.25 returned to ""BDSuckout @ _9tNhnOi1R""",2020-12-06T04:16:24.420Z,160722818442100
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:16:23.616Z,160722818361600
"""BDSuckout @ _9tNhnOi1R"" bets 9.25",2020-12-06T04:16:16.350Z,160722817635000
"""Ravi @ ox-gnCkjtQ"" checks",2020-12-06T04:16:14.004Z,160722817400500
"turn: 4♦, 5♥, 5♣ [3♥]",2020-12-06T04:16:11.445Z,160722817144700
"""BDSuckout @ _9tNhnOi1R"" calls 5.25",2020-12-06T04:16:10.638Z,160722817063900
"""Ravi @ ox-gnCkjtQ"" bets 5.25",2020-12-06T04:16:09.243Z,160722816924400
"flop:  [4♦, 5♥, 5♣]",2020-12-06T04:15:58.099Z,160722815810100
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:15:57.291Z,160722815729200
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:15:49.475Z,160722814947600
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:15:47.781Z,160722814778200
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:15:42.738Z,160722814273800
"""BDSuckout @ _9tNhnOi1R"" calls 3.25",2020-12-06T04:15:41.775Z,160722814177600
"""austin @ J177rrX9xq"" folds",2020-12-06T04:15:40.325Z,160722814032500
"""Ravi @ ox-gnCkjtQ"" raises to 3.25",2020-12-06T04:15:39.470Z,160722813947000
"""Brian @ hwE4Y0jEb1"" posts a big blind of 1.00",2020-12-06T04:15:34.952Z,160722813495410
"""josh @ Cg8enqeOhO"" posts a small blind of 0.50",2020-12-06T04:15:34.952Z,160722813495409
"Player stacks: #1 ""austin @ J177rrX9xq"" (792.74) | #3 ""BDSuckout @ _9tNhnOi1R"" (159.70) | #4 ""LilChao @ DPy8R1W2eP"" (342.39) | #7 ""Big B @ -nvwKal4Ww"" (146.31) | #8 ""josh @ Cg8enqeOhO"" (288.27) | #9 ""Brian @ hwE4Y0jEb1"" (245.50) | #10 ""Ravi @ ox-gnCkjtQ"" (666.79)",2020-12-06T04:15:34.952Z,160722813495401
"-- starting hand #318  (No Limit Texas Hold'em) (dealer: ""Big B @ -nvwKal4Ww"") --",2020-12-06T04:15:34.952Z,160722813495400
"-- ending hand #317 --",2020-12-06T04:15:32.038Z,160722813203902
"""Ravi @ ox-gnCkjtQ"" collected 2.50 from pot",2020-12-06T04:15:32.038Z,160722813203901
"Uncalled bet of 2.25 returned to ""Ravi @ ox-gnCkjtQ""",2020-12-06T04:15:32.038Z,160722813203900
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:15:31.232Z,160722813123300
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:15:24.091Z,160722812409300
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:15:20.667Z,160722812066800
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:15:19.682Z,160722811968300
"""austin @ J177rrX9xq"" folds",2020-12-06T04:15:18.801Z,160722811880200
"""Ravi @ ox-gnCkjtQ"" raises to 3.25",2020-12-06T04:15:17.474Z,160722811747400
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:15:12.861Z,160722811286200
"""josh @ Cg8enqeOhO"" posts a big blind of 1.00",2020-12-06T04:15:10.428Z,160722811042910
"""Big B @ -nvwKal4Ww"" posts a small blind of 0.50",2020-12-06T04:15:10.428Z,160722811042909
"Player stacks: #1 ""austin @ J177rrX9xq"" (792.74) | #3 ""BDSuckout @ _9tNhnOi1R"" (159.70) | #4 ""LilChao @ DPy8R1W2eP"" (342.39) | #7 ""Big B @ -nvwKal4Ww"" (146.81) | #8 ""josh @ Cg8enqeOhO"" (289.27) | #9 ""Brian @ hwE4Y0jEb1"" (245.50) | #10 ""Ravi @ ox-gnCkjtQ"" (665.29)",2020-12-06T04:15:10.428Z,160722811042901
"-- starting hand #317  (No Limit Texas Hold'em) (dealer: ""LilChao @ DPy8R1W2eP"") --",2020-12-06T04:15:10.428Z,160722811042900
"""LilChao @ DPy8R1W2eP"" shows a Q♣, J♣.",2020-12-06T04:15:07.858Z,160722810785900
"""Big B @ -nvwKal4Ww"" shows a 8♥, K♠.",2020-12-06T04:15:06.820Z,160722810682000
"-- ending hand #316 --",2020-12-06T04:15:06.106Z,160722810611002
"""Big B @ -nvwKal4Ww"" collected 38.00 from pot",2020-12-06T04:15:06.106Z,160722810611001
"Uncalled bet of 31.00 returned to ""Big B @ -nvwKal4Ww""",2020-12-06T04:15:06.106Z,160722810611000
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:15:05.286Z,160722810528800
"""Big B @ -nvwKal4Ww"" bets 31.00",2020-12-06T04:14:24.405Z,160722806440600
"""LilChao @ DPy8R1W2eP"" checks",2020-12-06T04:14:13.750Z,160722805375100
"river: Q♦, 8♣, 10♠, A♣ [8♦]",2020-12-06T04:14:08.054Z,160722804806500
"""Big B @ -nvwKal4Ww"" calls 11.00",2020-12-06T04:14:07.237Z,160722804723800
"""LilChao @ DPy8R1W2eP"" bets 11.00",2020-12-06T04:14:02.822Z,160722804282300
"turn: Q♦, 8♣, 10♠ [A♣]",2020-12-06T04:13:50.696Z,160722803070000
"""Big B @ -nvwKal4Ww"" calls 4.00",2020-12-06T04:13:49.881Z,160722802988200
"""LilChao @ DPy8R1W2eP"" bets 4.00",2020-12-06T04:13:48.930Z,160722802893100
"flop:  [Q♦, 8♣, 10♠]",2020-12-06T04:13:42.198Z,160722802219900
"""Big B @ -nvwKal4Ww"" calls 4.00",2020-12-06T04:13:41.389Z,160722802139000
"""LilChao @ DPy8R1W2eP"" raises to 4.00",2020-12-06T04:13:40.126Z,160722802012700
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:13:36.328Z,160722801632800
"""austin @ J177rrX9xq"" folds",2020-12-06T04:13:32.715Z,160722801271600
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:13:26.778Z,160722800677900
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:13:23.704Z,160722800370500
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:13:22.831Z,160722800283100
"""Big B @ -nvwKal4Ww"" posts a big blind of 1.00",2020-12-06T04:13:18.258Z,160722799825910
"""LilChao @ DPy8R1W2eP"" posts a small blind of 0.50",2020-12-06T04:13:18.258Z,160722799825909
"Player stacks: #1 ""austin @ J177rrX9xq"" (792.74) | #3 ""BDSuckout @ _9tNhnOi1R"" (159.70) | #4 ""LilChao @ DPy8R1W2eP"" (361.39) | #7 ""Big B @ -nvwKal4Ww"" (127.81) | #8 ""josh @ Cg8enqeOhO"" (289.27) | #9 ""Brian @ hwE4Y0jEb1"" (245.50) | #10 ""Ravi @ ox-gnCkjtQ"" (665.29)",2020-12-06T04:13:18.258Z,160722799825901
"-- starting hand #316  (No Limit Texas Hold'em) (dealer: ""BDSuckout @ _9tNhnOi1R"") --",2020-12-06T04:13:18.258Z,160722799825900
"-- ending hand #315 --",2020-12-06T04:13:11.209Z,160722799121103
"""BDSuckout @ _9tNhnOi1R"" shows a 10♠, 9♠.",2020-12-06T04:13:11.209Z,160722799121102
"""austin @ J177rrX9xq"" collected 262.50 from pot with Two Pair, K's & 5's (combination: K♠, K♦, 5♠, 5♥, A♠)",2020-12-06T04:13:11.209Z,160722799121101
"""austin @ J177rrX9xq"" shows a K♠, A♠.",2020-12-06T04:13:11.209Z,160722799121100
"""austin @ J177rrX9xq"" calls 78.75",2020-12-06T04:13:10.401Z,160722799040200
"""BDSuckout @ _9tNhnOi1R"" bets 78.75",2020-12-06T04:13:02.848Z,160722798284900
"river: 2♦, K♦, 5♠, J♥ [5♥]",2020-12-06T04:12:58.822Z,160722797882500
"""austin @ J177rrX9xq"" calls 43.50",2020-12-06T04:12:58.014Z,160722797801500
"""BDSuckout @ _9tNhnOi1R"" raises to 43.50",2020-12-06T04:12:50.070Z,160722797007100
"""austin @ J177rrX9xq"" bets 12.00",2020-12-06T04:12:46.016Z,160722796601700
"""BDSuckout @ _9tNhnOi1R"" checks",2020-12-06T04:12:37.864Z,160722795786500
"turn: 2♦, K♦, 5♠ [J♥]",2020-12-06T04:12:34.248Z,160722795425400
"""austin @ J177rrX9xq"" calls 4.50",2020-12-06T04:12:33.436Z,160722795343800
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:12:25.415Z,160722794541600
"""BDSuckout @ _9tNhnOi1R"" bets 4.50",2020-12-06T04:12:22.889Z,160722794289000
"flop:  [2♦, K♦, 5♠]",2020-12-06T04:12:17.833Z,160722793783500
"""LilChao @ DPy8R1W2eP"" calls 3.00",2020-12-06T04:12:17.025Z,160722793702500
"""BDSuckout @ _9tNhnOi1R"" calls 3.00",2020-12-06T04:12:11.980Z,160722793198800
"""austin @ J177rrX9xq"" raises to 3.00",2020-12-06T04:12:10.636Z,160722793063700
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:12:07.009Z,160722792701000
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:12:05.471Z,160722792547100
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:12:04.603Z,160722792460300
"""Big B @ -nvwKal4Ww"" folds",2020-12-06T04:12:01.656Z,160722792165700
"""LilChao @ DPy8R1W2eP"" posts a big blind of 1.00",2020-12-06T04:12:00.920Z,160722792092110
"""BDSuckout @ _9tNhnOi1R"" posts a small blind of 0.50",2020-12-06T04:12:00.920Z,160722792092109
"Player stacks: #1 ""austin @ J177rrX9xq"" (659.99) | #3 ""BDSuckout @ _9tNhnOi1R"" (289.45) | #4 ""LilChao @ DPy8R1W2eP"" (364.39) | #7 ""Big B @ -nvwKal4Ww"" (127.81) | #8 ""josh @ Cg8enqeOhO"" (289.27) | #9 ""Brian @ hwE4Y0jEb1"" (245.50) | #10 ""Ravi @ ox-gnCkjtQ"" (665.29)",2020-12-06T04:12:00.920Z,160722792092101
"-- starting hand #315  (No Limit Texas Hold'em) (dealer: ""austin @ J177rrX9xq"") --",2020-12-06T04:12:00.920Z,160722792092100
"-- ending hand #314 --",2020-12-06T04:11:57.997Z,160722791799802
"""Big B @ -nvwKal4Ww"" collected 9.50 from pot",2020-12-06T04:11:57.997Z,160722791799801
"Uncalled bet of 6.00 returned to ""Big B @ -nvwKal4Ww""",2020-12-06T04:11:57.997Z,160722791799800
"""LilChao @ DPy8R1W2eP"" folds",2020-12-06T04:11:57.192Z,160722791719300
"""Big B @ -nvwKal4Ww"" bets 6.00",2020-12-06T04:11:54.147Z,160722791414700
"""LilChao @ DPy8R1W2eP"" checks",2020-12-06T04:11:47.596Z,160722790759700
"flop:  [9♣, 5♣, 3♣]",2020-12-06T04:11:44.002Z,160722790400400
"""LilChao @ DPy8R1W2eP"" calls 4.00",2020-12-06T04:11:43.182Z,160722790318300
"The player ""ken @ Saixf2blen"" passed the room ownership to ""austin @ J177rrX9xq"".",2020-12-06T04:11:39.679Z,160722789968000
"""BDSuckout @ _9tNhnOi1R"" folds",2020-12-06T04:11:36.523Z,160722789652300
"""austin @ J177rrX9xq"" folds",2020-12-06T04:11:31.239Z,160722789124000
"""Ravi @ ox-gnCkjtQ"" folds",2020-12-06T04:11:28.186Z,160722788818700
"""Brian @ hwE4Y0jEb1"" folds",2020-12-06T04:11:27.332Z,160722788733300
"""josh @ Cg8enqeOhO"" folds",2020-12-06T04:11:26.464Z,160722788646500
"""Big B @ -nvwKal4Ww"" raises to 4.00",2020-12-06T04:11:21.247Z,160722788124800
